Number,Inserted,Space,Time
103,5.29531e+09,168976527360,0.178865
102,5.24288e+09,168976527360,0.142061
101,5.19045e+09,168976527360,0.17017
100,5.13802e+09,168976527360,0.18411
99,5.08559e+09,168976527360,0.139008
98,5.03316e+09,168976527360,0.178863
97,4.98074e+09,168976527360,0.141551
96,4.92831e+09,168976527360,0.206793
95,4.87588e+09,168976527360,0.209444
94,4.82345e+09,168976527360,0.169205
93,4.77102e+09,168976527360,0.130628
92,4.71859e+09,168976527360,0.139779
91,4.66616e+09,168976527360,0.133562
90,4.61373e+09,168976527360,0.212044
89,4.56131e+09,168976527360,0.142932
88,4.50888e+09,168976527360,0.174833
87,4.45645e+09,168976527360,0.208665
86,4.40402e+09,168976527360,0.174538
85,4.35159e+09,168976527360,0.16867
84,4.29916e+09,168976527360,0.212361
83,4.24673e+09,168976527360,0.136278
82,4.1943e+09,168976527360,0.194588
81,4.14188e+09,168976527360,0.140638
80,4.08945e+09,168976527360,0.159447
79,4.03702e+09,168976527360,0.168735
78,3.98459e+09,168976527360,0.147628
77,3.93216e+09,168976527360,0.185494
76,3.87973e+09,168976527360,0.132763
75,3.8273e+09,168976527360,0.215523
74,3.77487e+09,168976527360,0.19007
73,3.72244e+09,168976527360,0.130559
72,3.67002e+09,168976527360,0.204228
71,3.61759e+09,168976527360,0.138609
70,3.56516e+09,168976527360,0.172091
69,3.51273e+09,168976527360,0.165853
68,3.4603e+09,168976527360,0.147993
67,3.40787e+09,168976527360,0.168888
66,3.35544e+09,168976527360,0.162228
65,3.30301e+09,168976527360,0.130146
64,3.25059e+09,168976527360,0.218582
63,3.19816e+09,168976527360,0.147034
62,3.14573e+09,168976527360,0.185699
61,3.0933e+09,168976527360,0.177335
60,3.04087e+09,168976527360,0.158029
59,2.98844e+09,168976527360,0.157414
58,2.93601e+09,168976527360,0.211062
57,2.88358e+09,168976527360,0.22902
56,2.83116e+09,168976527360,0.220867
55,2.77873e+09,168976527360,0.129678
54,2.7263e+09,168976527360,0.1662
53,2.67387e+09,168976527360,0.190178
52,2.62144e+09,168976527360,0.224784
51,2.56901e+09,168976527360,0.155891
50,2.51658e+09,168976527360,0.131778
49,2.46415e+09,168976527360,0.193438
48,2.41172e+09,168976527360,0.131333
47,2.3593e+09,168976527360,0.198524
46,2.30687e+09,168976527360,0.152274
45,2.25444e+09,168976527360,0.203509
44,2.20201e+09,168976527360,0.1675
43,2.14958e+09,168976527360,0.130925
42,2.09715e+09,168976527360,0.177464
41,2.04472e+09,168976527360,0.143962
40,1.99229e+09,168976527360,0.182577
39,1.93987e+09,168976527360,0.152888
38,1.88744e+09,168976527360,0.130401
37,1.83501e+09,168976527360,0.1356
36,1.78258e+09,168976527360,0.130358
35,1.73015e+09,168976527360,0.163838
34,1.67772e+09,168976527360,0.135447
33,1.62529e+09,168976527360,0.1677
32,1.57286e+09,168976523264,0.159092
31,1.52044e+09,168976523264,0.13121
30,1.46801e+09,168976523264,0.145075
29,1.41558e+09,168976523264,0.131466
28,1.36315e+09,168976523264,0.163761
27,1.31072e+09,168976523264,0.184797
26,1.25829e+09,168976523264,0.210565
25,1.20586e+09,168976523264,0.168747
24,1.15343e+09,168976523264,0.160755
23,1.101e+09,168976523264,0.188942
22,1.04858e+09,168976523264,0.133862
21,9.96147e+08,168976523264,0.191588
20,9.43718e+08,168976523264,0.14321
19,8.9129e+08,168976523264,0.182935
18,8.38861e+08,168976523264,0.183395
17,7.86432e+08,168976523264,0.166881
16,7.34003e+08,168976523264,0.18216
15,6.81574e+08,168976523264,0.17615
14,6.29146e+08,168976523264,0.141136
13,5.76717e+08,168976523264,0.153628
12,5.24288e+08,168976523264,0.196544
11,4.71859e+08,168976523264,0.178777
10,4.1943e+08,168976523264,0.152321
9,3.67002e+08,168976523264,0.153152
8,3.14573e+08,168976523264,0.130827
7,2.62144e+08,168976523264,0.169987
6,2.09715e+08,168976523264,0.182269
5,1.57286e+08,168976523264,0.131571
4,1.04858e+08,168976523264,0.170178
3,5.24288e+07,168976523264,0.139431
2,0,168976523264,0.171869
Total restructure time: 0.925816
