Number,Inserted,Space,Time
182,9.54204e+09,170212376576,0.115076
183,9.59447e+09,170159894528,0.11987
184,9.6469e+09,170107412480,0.117476
185,9.69933e+09,170054930432,0.115587
186,9.75176e+09,170002448384,0.118527
187,9.80419e+09,169949966336,0.117684
188,9.85661e+09,169897484288,0.11601
189,9.90904e+09,169845002240,0.118918
190,9.96147e+09,169792520192,0.117192
191,1.00139e+10,169740038144,0.126725
192,1.00663e+10,169687556096,0.115766
193,1.01188e+10,169635074048,0.114182
194,1.01712e+10,169582592000,0.117905
195,1.02236e+10,169530109952,0.116178
196,1.0276e+10,169477627904,0.117025
197,1.03285e+10,169425145856,0.118895
198,1.03809e+10,169372663808,0.114673
199,1.04333e+10,169320181760,0.118303
200,1.04858e+10,169267699712,0.115571
201,1.04333e+10,169320177664,49.0645
200,1.03809e+10,169372659712,53.6341
199,1.03285e+10,169425137664,54.0385
198,1.0276e+10,169477619712,53.4394
197,1.02236e+10,169530093568,53.1439
196,1.01712e+10,169582575616,53.6378
195,1.01188e+10,169635057664,52.8182
194,1.00663e+10,169687539712,52.2526
193,1.00139e+10,169740021760,52.0336
192,9.96147e+09,169792503808,52.2268
191,9.90904e+09,169844985856,51.5987
190,9.85661e+09,169897455616,51.4888
189,9.80419e+09,169949937664,51.2642
188,9.75176e+09,170002419712,51.159
187,9.69933e+09,170054860800,50.7896
186,9.6469e+09,170107342848,50.4184
185,9.59447e+09,170159824896,50.4338
184,9.54204e+09,170212306944,49.9753
183,9.48961e+09,170264788992,49.2437
182,9.43718e+09,170317266944,49.3796
181,9.38476e+09,170369740800,49.5553
180,9.33233e+09,170422222848,49.209
179,9.2799e+09,170474704896,48.9262
178,9.22747e+09,170527186944,48.0335
177,9.17504e+09,170579668992,48.0055
176,9.12261e+09,170632093696,47.9081
175,9.07018e+09,170684575744,47.5479
174,9.01775e+09,170737057792,46.7729
173,8.96532e+09,170789535744,46.684
172,8.9129e+09,170842017792,46.5287
171,8.86047e+09,170894499840,46.0583
170,8.80804e+09,170946981888,45.8929
169,8.75561e+09,170999463936,45.8053
168,8.70318e+09,171051945984,45.6986
167,8.65075e+09,171104428032,44.9977
166,8.59832e+09,171156910080,45.0059
165,8.54589e+09,171209359360,44.9442
164,8.49347e+09,171261841408,44.5404
163,8.44104e+09,171314319360,43.7764
162,8.38861e+09,171366793216,43.9708
161,8.33618e+09,171419275264,43.5829
160,8.28375e+09,171471753216,43.0659
159,8.23132e+09,171524235264,42.2728
158,8.17889e+09,171576643584,41.6234
157,8.12646e+09,171629125632,39.8953
156,8.07404e+09,171681607680,39.5242
155,8.02161e+09,171734089728,37.7871
154,7.96918e+09,171786567680,37.6159
153,7.91675e+09,171839049728,37.8145
152,7.86432e+09,171891462144,38.1345
151,7.81189e+09,171943944192,37.3403
150,7.75946e+09,171996426240,36.8003
149,7.70703e+09,172048908288,36.4414
148,7.6546e+09,172101390336,37.2498
147,7.60218e+09,172153872384,35.6919
146,7.54975e+09,172206354432,36.4744
145,7.49732e+09,172258836480,35.5084
144,7.44489e+09,172311318528,35.8827
143,7.39246e+09,172363796480,35.6554
142,7.34003e+09,172416278528,35.543
141,7.2876e+09,172468760576,35.8781
140,7.23517e+09,172521242624,34.6096
139,7.18275e+09,172573724672,35.3116
138,7.13032e+09,172626206720,34.8614
137,7.07789e+09,172678688768,34.2847
136,7.02546e+09,172731158528,34.4249
135,6.97303e+09,172783640576,33.6903
134,6.9206e+09,172836114432,33.8222
133,6.86817e+09,172888596480,33.493
132,6.81574e+09,172941078528,33.9793
131,6.76332e+09,172993556480,31.8721
130,6.71089e+09,173046038528,32.9699
129,6.65846e+09,173098520576,32.7079
128,6.60603e+09,173151002624,31.7531
127,6.5536e+09,173203484672,31.3507
126,6.50117e+09,173255966720,31.3535
125,6.44874e+09,173308448768,31.3933
124,6.39631e+09,173360930816,30.8747
123,6.34388e+09,173413412864,31.4232
122,6.29146e+09,173465894912,28.3835
121,6.23903e+09,173518376960,26.4527
120,6.1866e+09,173570859008,27.0266
119,6.13417e+09,173623341056,27.5076
118,6.08174e+09,173675749376,27.6753
117,6.02931e+09,173728231424,27.1741
116,5.97688e+09,173780713472,26.3065
115,5.92445e+09,173833195520,26.9473
114,5.87203e+09,173885677568,26.5928
113,5.8196e+09,173938159616,26.83
112,5.76717e+09,173990641664,25.4661
111,5.71474e+09,174043123712,26.9212
110,5.66231e+09,174095605760,27.086
109,5.60988e+09,174148087808,25.6529
108,5.55745e+09,174200569856,26.1326
107,5.50502e+09,174253051904,25.7958
106,5.4526e+09,174305533952,25.0085
105,5.40017e+09,174358016000,25.5083
104,5.34774e+09,174410498048,25.1213
103,5.29531e+09,174462980096,25.0696
102,5.24288e+09,174515462144,24.9633
101,5.19045e+09,174567944192,24.6106
100,5.13802e+09,174620426240,25.3736
99,5.08559e+09,174672908288,24.2656
98,5.03316e+09,174725390336,24.8053
97,4.98074e+09,174777872384,23.8841
96,4.92831e+09,174830354432,24.5239
95,4.87588e+09,174882836480,23.8952
94,4.82345e+09,174935318528,23.0389
93,4.77102e+09,174987800576,23.3242
92,4.71859e+09,175040135168,23.1312
91,4.66616e+09,175092617216,22.9932
90,4.61373e+09,175145095168,22.5625
89,4.56131e+09,175197577216,22.6467
88,4.50888e+09,175250059264,22.2402
87,4.45645e+09,175302541312,22.1404
86,4.40402e+09,175355023360,21.5919
85,4.35159e+09,175407505408,21.7965
84,4.29916e+09,175459987456,20.9858
83,4.24673e+09,175512469504,21.6908
82,4.1943e+09,175564947456,21.2498
81,4.14188e+09,175617429504,21.1995
80,4.08945e+09,175669911552,20.1053
79,4.03702e+09,175722393600,20.3866
78,3.98459e+09,175774875648,19.8797
77,3.93216e+09,175827357696,20.078
76,3.87973e+09,175879839744,20.1324
75,3.8273e+09,175932321792,20.0221
74,3.77487e+09,175984803840,19.6228
73,3.72244e+09,176037285888,19.1896
72,3.67002e+09,176089767936,18.3965
71,3.61759e+09,176142249984,17.9884
70,3.56516e+09,176194732032,18.3842
69,3.51273e+09,176247209984,18.026
68,3.4603e+09,176299692032,17.4903
67,3.40787e+09,176352174080,17.7917
66,3.35544e+09,176404656128,17.2136
65,3.30301e+09,176457138176,16.9672
64,3.25059e+09,176509620224,15.9813
63,3.19816e+09,176562102272,16.3024
62,3.14573e+09,176614584320,16.096
61,3.0933e+09,176667066368,16.1692
60,3.04087e+09,176719548416,15.4327
59,2.98844e+09,176772030464,15.5391
58,2.93601e+09,176824512512,15.2243
57,2.88358e+09,176876994560,15.2283
56,2.83116e+09,176929464320,14.2543
55,2.77873e+09,176981946368,13.9722
54,2.7263e+09,177034428416,13.8841
53,2.67387e+09,177086910464,13.4681
52,2.62144e+09,177139392512,13.3778
51,2.56901e+09,177191874560,12.4794
50,2.51658e+09,177244356608,13.0846
49,2.46415e+09,177296838656,12.9442
48,2.41172e+09,177349320704,12.9828
47,2.3593e+09,177401802752,11.7275
46,2.30687e+09,177454284800,11.7599
45,2.25444e+09,177506766848,11.804
44,2.20201e+09,177559248896,11.4062
43,2.14958e+09,177611730944,10.8675
42,2.09715e+09,177664212992,10.7342
41,2.04472e+09,177716695040,10.4634
40,1.99229e+09,177769177088,10.1527
39,1.93987e+09,177821659136,9.59287
38,1.88744e+09,177874141184,9.8212
37,1.83501e+09,177926623232,9.26404
36,1.78258e+09,177979105280,9.23198
35,1.73015e+09,178031587328,9.13854
34,1.67772e+09,178084069376,8.72466
33,1.62529e+09,178136551424,8.17053
32,1.57286e+09,178189033472,8.15391
31,1.52044e+09,178241515520,7.97305
30,1.46801e+09,178293997568,7.57403
29,1.41558e+09,178346479616,7.94613
28,1.36315e+09,178398961664,7.00671
27,1.31072e+09,178451443712,6.7628
26,1.25829e+09,178503925760,6.75419
25,1.20586e+09,178556407808,6.44994
24,1.15343e+09,178608889856,5.85644
23,1.101e+09,178661371904,5.85625
22,1.04858e+09,178713853952,5.60442
21,9.96147e+08,178766336000,5.16875
20,9.43718e+08,178818818048,5.18552
19,8.9129e+08,178871300096,4.6314
18,8.38861e+08,178923782144,4.20431
17,7.86432e+08,178976260096,4.21991
16,7.34003e+08,179028742144,4.0337
15,6.81574e+08,179081224192,3.75077
14,6.29146e+08,179133706240,3.5295
13,5.76717e+08,179186188288,3.13438
12,5.24288e+08,179238670336,2.83995
11,4.71859e+08,179291152384,2.68031
10,4.1943e+08,179343634432,2.39176
9,3.67002e+08,179396116480,2.09774
8,3.14573e+08,179448598528,1.86439
7,2.62144e+08,179501080576,1.65499
6,2.09715e+08,179553562624,1.36887
5,1.57286e+08,179606044672,1.01442
4,1.04858e+08,179658526720,0.693631
3,5.24288e+07,179711012864,0.505549
2,0,179763490816,0.186505
Total restructure time: 0.000555
